Code,Name,Monthly,From,To,Subject,Subject ID,Chapter,Chapter ID
120010,מדד המחירים לצרכן - כללי,TRUE,9/16/1951,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120020,המדד ללא ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
110040,המדד ללא דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120030,המדד ללא ירקות ופירות וללא דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
110045,המדד ללא אנרגיה,TRUE,1/16/2007,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
110050,מזון כולל ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120050,מזון ללא ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120040,ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120450,דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120520,תחזוקת הדירה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120660,ריהוט וציוד לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120850,הלבשה והנעלה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
121230,בריאות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
121050,"חינוך, תרבות ובידור",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
121320,תחבורה ותקשורת,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
121430,שונות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות",37,מדד המחירים לצרכן,a
120010,מדד המחירים לצרכן - כללי,TRUE,9/16/1951,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120020,המדד ללא ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
110040,המדד ללא דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120030,המדד ללא ירקות ופירות וללא דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
110045,המדד ללא אנרגיה,TRUE,1/16/2007,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
110050,מזון כולל ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120050,מזון ללא ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120060,"לחם, דגנים ומוצרי בצק",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120070,לחם,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120080,"ביסקוויטים, עוגות וכדומה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120090,קמח,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120100,מוצרי בצק,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120110,קטניות ומוצרי דגן,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120130,"בשר, עופות, דגים ומוצריהם",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120140,בשר בקר,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120150,בשר בהמה אחר:  כבש וחזיר,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120160,עופות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120170,בשר משומר ומעובד,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120180,דגים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120190,שימורי דגים ודגים מעובדים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120200,שמנים ומרגרינה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120210,שמנים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120220,מרגרינה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120230,חלב ומוצרי חלב,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120240,חלב,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120250,"לבן, יוגורט ומעדני חלב",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120260,שמנת,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120270,חמאה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120280,גבינה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120285,גלידות,TRUE,1/16/1988,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120120,ביצים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120370,"סוכר, ריבה וממתקים",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120380,סוכר ותחליפיו,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120390,"ריבה, דבש וכדומה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120400,ממתקים ושוקולד,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120340,משקאות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120350,משקאות קלים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120360,משקאות אלכוהולים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120290,מוצרי מזון שונים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120310,תה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120320,קפה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120330,קקאו,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
150315,סלטים מוכנים,TRUE,1/16/1994,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120410,ארוחות מחוץ לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120420,ארוחות בעבודה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120430,ארוחות במסעדות ובבתי קפה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120440,מצרכים בקיוסקים ובחנויות נוחות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120040,ירקות ופירות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120042,ירקות טריים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120043,פירות טריים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120046,"ירקות קפואים, כבושים ומשומרים",TRUE,1/16/1987,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120047,"פירות יבשים, משומרים וקפואים",TRUE,1/16/1987,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120450,דיור,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120490,שירותי דיור בבעלות הדיירים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120460,"שכר דירה פרטי, ציבורי ושכירות ארוכת טווח בפיקוח ממשלתי",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120510,"הוצאות דיור אחרות, כגון תיווך, עריכת חוזים וביטוח",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120520,תחזוקת הדירה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120580,"חשמל, גז, מים וכדומה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120590,חשמל לצריכה ביתית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120600,גז לצריכה ביתית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120610,נפט וסולר לחימום הדירה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120620,שירותי מים וביוב לצריכה ביתית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120550,תחזוקה ושיפור הבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120560,"צביעה, סיוד וכדומה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120570,"תיקונים, שיפוצים ותחזוקת הדירה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120630,חומרים ומוצרים לתחזוקת משק הבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120780,כלים שונים לנקיון ותחזוקת הבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120640,"חומרי כביסה, ניקוי והדברה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120650,צורכי משק בית אחרים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120530,מסים עירוניים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120540,עזרה בבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120660,ריהוט וציוד לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120670,ריהוט,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120680,"ארונות, מזנונים, כונניות, שידות וכדומה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120690,"ספות, כורסאות, מיטות ומזרנים",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120700,"שולחנות, כסאות ופינות אוכל",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120704,ריהוט וציוד לתינוק,TRUE,1/16/1999,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120706,ריהוט לגן ולמרפסת,TRUE,1/16/1999,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120810,ציוד חשמלי לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120815,ציוד חשמלי גדול,TRUE,1/16/1999,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120840,ציוד חשמלי אחר למטבח ולבית כגון מיקרוגל ושואב אבק,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120844,ציוד חשמלי לחימום וקירור הבית,TRUE,1/16/1999,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120846,שירות תיקונים למוצרי חשמל ביתיים,TRUE,1/16/1999,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120750,"כלי אוכל, בישול ואפייה",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120790,כלי אוכל,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120800,כלי בישול ואפייה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120720,כלי מיטה וחפצי קישוט לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120730,כלי מיטה ומגבות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120740,חפצי קישוט לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120850,הלבשה והנעלה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120860,הלבשה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120870,הלבשה עליונה  לגברים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120880,הלבשה עליונה  לנשים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120890,"הלבשה עליונה לילדים,  ילדות ותינוקות",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120900,הלבשה תחתונה  לגברים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120910,הלבשה תחתונה  ובגדי שינה לנשים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120920,הלבשה תחתונה ובגדי שינה לילדים/ות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120930,גרביים לגבר,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120940,גרביים לאישה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120950,"גרביים לילדים, ילדות ותינוקות",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120960,צורכי הלבשה שונים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120965,בגדי ספורט והתעמלות,TRUE,1/16/2005,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120970,"בדים, שירותי תפירה וחומרי עזר",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
120990,ניקוי בגדים וכביסה מחוץ לבית,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121000,הנעלה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121010,הנעלה לגברים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121020,הנעלה לנשים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121030,"הנעלה לילדים, ילדות ותינוקות",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121040,תיקוני נעליים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121230,בריאות,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121240,שירותים רפואיים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121250,שירותי ביטוח  בריאות בקופות חולים  ובחברות ביטוח,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121260,שירות רפואי פרטי,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121270,ריפוי שיניים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121280,תרופות ועזרים רפואיים,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121290,תרופות וצורכי רפואה שונים,TRUE,1/16/1985,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121300,משקפיים ומוצרי אופטיקה,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121050,"חינוך, תרבות ובידור",TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
121060,שירותי חינוך,TRUE,1/16/1983,4/27/2026,"מדד המחירים לצרכן (כולל מע""מ), לפי קבוצות צריכה ראשיות וקבוצות משניות",38,מדד המחירים לצרכן,a
